################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  4.8870165229949936E-01 a      2108     1     4     2     8
  2.0820254169213886E-01 a      2109     1     4     2     9
  1.7845016835012359E-01 a      2110     1     4     2    10
 -1.1436940282932748E-01 a      2111     1     4     2    11
  3.2162973113187648E-01 a      2112     1     4     2    12
 -1.6459545540862466E-01 a      2113     1     4     2    13
 -4.3424478511522119E-02 a      2114     1     4     2    14
  1.7016208020003981E-01 a      2115     1     4     2    15
  1.9189819539701258E-01 a      2116     1     4     2    16
  5.3652136908900028E-01 a      2117     1     4     2    17
 -1.6056519339763864E-01 a      2118     1     4     2    18
  3.5402423032469438E-01 a      2119     1     4     2    19
  4.3307584819606110E-01 a      2120     1     4     2    20
  8.1492886055698577E-01 a      2121     1     4     2    21
 -4.4910650739591457E-01 a      2122     1     4     2    22
  5.4438373905079523E-02 a      2123     1     4     2    23
 -2.0791487316170384E-01 a      2124     1     4     2    24
  1.8181352891196792E-01 a      2125     1     4     2    25
  1.0126190805010288E-01 a      2126     1     5     2     1
  2.8754856996335920E-01 a      2127     1     5     2     2
  4.0881137017741420E-01 a      2128     1     5     2     3
  7.1259118317311843E-01 a      2129     1     5     2     4
  1.5605240599261638E-01 a      2130     1     5     2     5
 -1.9073051699597981E-02 a      2131     1     5     2     6
  3.6728058153009308E-01 a      2132     1     5     2     7
  2.3469947256853038E-01 a      2133     1     5     2     8
 -8.1287953535440816E-01 a      2134     1     5     2     9
 -1.7825347208838016E-01 a      2135     1     5     2    10
 -4.5395917770942290E-02 a      2136     1     5     2    11
  6.3474122453220405E-01 a      2137     1     5     2    12
 -5.5794042190748205E-01 a      2138     1     5     2    13
  9.0229253584615365E-02 a      2139     1     5     2    14
 -2.5948640640639342E-01 a      2140     1     5     2    15
  4.2369780662253143E-01 a      2141     1     5     2    16
  2.3100394353231421E-01 a      2142     1     5     2    17
  1.5323728698627748E-01 a      2143     1     5     2    18
 -2.3755856386545302E-01 a      2144     1     5     2    19
  7.6905282035542089E-01 a      2145     1     5     2    20
  3.2686503471252565E-01 a      2146     1     5     2    21
 -3.4297305429232106E-01 a      2147     1     5     2    22
 -5.9665571745225909E-01 a      2148     1     5     2    23
 -2.3936529806775489E-01 a      2149     1     5     2    24
  2.3249982305394795E-01 a      2150     1     5     2    25
  5.9945145388842602E-01 a      2151     1     6     2     1
  3.2782010892157687E-01 a      2152     1     6     2     2
  3.6016473325661547E-01 a      2153     1     6     2     3
  4.1727886704828454E-01 a      2154     1     6     2     4
  2.3609620480375187E-01 a      2155     1     6     2     5
  6.4537991341955481E-02 a      2156     1     6     2     6
 -7.8723798929890995E-02 a      2157     1     6     2     7
  9.2381211774230004E-02 a      2158     1     6     2     8
  1.9153230845799252E-01 a      2159     1     6     2     9
 -3.4175720309113011E-01 a      2160     1     6     2    10
 -3.2980435803497710E-01 a      2161     1     6     2    11
  3.8723167585162677E-01 a      2162     1     6     2    12
 -3.0297848176840314E-01 a      2163     1     6     2    13
  3.9350444232327647E-01 a      2164     1     6     2    14
  3.3778470999806487E-01 a      2165     1     6     2    15
 -9.4075795950388258E-02 a      2166     1     6     2    16
 -3.6996067890646633E-01 a      2167     1     6     2    17
 -6.1231968439998474E-01 a      2168     1     6     2    18
  6.2412640275515940E-01 a      2169     1     6     2    19
 -4.3396373518330485E-02 a      2170     1     6     2    20
  8.1630254686769022E-01 a      2171     1     6     2    21
 -4.1240800739901426E-02 a      2172     1     6     2    22
  3.5574070605963543E-01 a      2173     1     6     2    23
  8.6848438749330992E-01 a      2174     1     6     2    24
  4.0796732221581306E-01 a      2175     1     6     2    25
 -1.5715469390560177E-01 a      2176     1     7     2     1
 -2.7788637778007830E-01 a      2177     1     7     2     2
 -1.5737099520499920E-01 a      2178     1     7     2     3
 -2.2308040275775864E-01 a      2179     1     7     2     4
 -3.4973854895344719E-01 a      2180     1     7     2     5
 -1.9393044532675538E-01 a      2181     1     7     2     6
  4.6354991860121614E-01 a      2182     1     7     2     7
  5.3700852916731545E-01 a      2183     1     7     2     8
  2.6774079354820390E-01 a      2184     1     7     2     9
 -5.8645571222564996E-01 a      2185     1     7     2    10
  2.5991781473068104E-01 a      2186     1     7     2    11
  1.4820489111926696E-01 a      2187     1     7     2    12
 -1.0299617708728932E-01 a      2188     1     7     2    13
 -2.4519667081181740E-01 a      2189     1     7     2    14
  1.1729080860840517E-01 a      2190     1     7     2    15
 -1.2436598330584675E-01 a      2191     1     7     2    16
  4.8891886946194951E-01 a      2192     1     7     2    17
  2.3972737620632040E-01 a      2193     1     7     2    18
  1.3727500911689011E-01 a      2194     1     7     2    19
  1.8521351034553310E-01 a      2195     1     7     2    20
 -3.7238490042515482E-01 a      2196     1     7     2    21
 -4.0875369026849662E-01 a      2197     1     7     2    22
  5.7100599191441304E-01 a      2198     1     7     2    23
  4.2711289302317929E-01 a      2199     1     7     2    24
 -2.1315532706858726E-02 a      2200     1     7     2    25
  6.9636159229064032E-01 a      2201     1     8     2     1
  5.4515650240709890E-01 a      2202     1     8     2     2
  4.8680507312212741E-03 a      2203     1     8     2     3
 -2.5512926139658148E-02 a      2204     1     8     2     4
 -9.8891639614223747E-01 a      2205     1     8     2     5
  3.4586057542791443E-01 a      2206     1     8     2     6
  3.6190726582576171E-01 a      2207     1     8     2     7
 -2.8695011841141027E-01 a      2208     1     8     2     8
  1.0243316626381579E-01 a      2209     1     8     2     9
  5.5837915163967544E-01 a      2210     1     8     2    10
  1.6442774238797697E-01 a      2211     1     8     2    11
  2.3813570982948634E-01 a      2212     1     8     2    12
  4.1667627842689681E-01 a      2213     1     8     2    13
  2.8196070777645643E-01 a      2214     1     8     2    14
  2.9242210737678870E-01 a      2215     1     8     2    15
 -1.6883490498201409E-01 a      2216     1     8     2    16
 -4.9761958287179392E-01 a      2217     1     8     2    17
  1.3451457964984823E-01 a      2218     1     8     2    18
  5.9543306863119927E-01 a      2219     1     8     2    19
  5.7027823403934430E-01 a      2220     1     8     2    20
  2.6391679503929766E-01 a      2221     1     8     2    21
 -2.2298735970927359E-02 a      2222     1     8     2    22
 -6.2765931829054766E-01 a      2223     1     8     2    23
  5.2066996466293303E-01 a      2224     1     8     2    24
 -6.2509102117775259E-02 a      2225     1     8     2    25
 -1.0423738502573049E-01 a      2226     1     9     2     1
  3.0764178107487211E-01 a      2227     1     9     2     2
 -4.4839218046480528E-01 a      2228     1     9     2     3
 -2.4567301478699391E-01 a      2229     1     9     2     4
 -3.8581354438099635E-01 a      2230     1     9     2     5
  2.4193422451096322E-01 a      2231     1     9     2     6
 -1.6765177368472903E-01 a      2232     1     9     2     7
  2.5646831638778439E-01 a      2233     1     9     2     8
 -4.6624677205547260E-01 a      2234     1     9     2     9
 -7.9789054817765839E-02 a      2235     1     9     2    10
 -9.3199355020580299E-02 a      2236     1     9     2    11
  2.3275651326144903E-01 a      2237     1     9     2    12
  5.7472439756765059E-01 a      2238     1     9     2    13
  7.4206177476685065E-02 a      2239     1     9     2    14
  4.4065708764289063E-03 a      2240     1     9     2    15
 -5.9875029410515901E-01 a      2241     1     9     2    16
  8.7305710898765973E-02 a      2242     1     9     2    17
  5.8950136247458929E-01 a      2243     1     9     2    18
  1.3481761202254827E-01 a      2244     1     9     2    19
  1.1841724289339758E-01 a      2245     1     9     2    20
  1.7557629938269374E-02 a      2246     1     9     2    21
  2.5695168798468754E-01 a      2247     1     9     2    22
  1.9399756901703169E-01 a      2248     1     9     2    23
  6.9945125234526484E-01 a      2249     1     9     2    24
 -2.7384366280213929E-01 a      2250     1     9     2    25
 -2.2441811779066539E-01 a      2251     1    10     2     1
  1.8153671236371585E-02 a      2252     1    10     2     2
 -4.2258517745374446E-01 a      2253     1    10     2     3
  1.8270232616658447E-01 a      2254     1    10     2     4
  6.2058762526744282E-01 a      2255     1    10     2     5
  1.6770382256788796E-01 a      2256     1    10     2     6
  2.3312613435013597E-02 a      2257     1    10     2     7
 -3.2828273260851548E-01 a      2258     1    10     2     8
  1.0908618495419871E+00 a      2259     1    10     2     9
 -4.9848257064019225E-01 a      2260     1    10     2    10
  1.3451051058330218E-01 a      2261     1    10     2    11
  1.6417842869411836E-01 a      2262     1    10     2    12
  2.1337957100785029E-01 a      2263     1    10     2    13
 -1.1654274420997182E-01 a      2264     1    10     2    14
 -2.9522881101608273E-01 a      2265     1    10     2    15
  4.4458685462622514E-02 a      2266     1    10     2    16
  6.2243299018013776E-01 a      2267     1    10     2    17
  3.0971163430191134E-01 a      2268     1    10     2    18
 -3.1107979613130504E-01 a      2269     1    10     2    19
  9.8163103582742620E-02 a      2270     1    10     2    20
 -3.4052231000831940E-01 a      2271     1    10     2    21
  5.6042307612309128E-01 a      2272     1    10     2    22
  2.6995817861855054E-01 a      2273     1    10     2    23
  2.5752941664525308E-01 a      2274     1    10     2    24
 -2.5980463959192057E-01 a      2275     1    10     2    25
  1.1054148655221545E-01 a      2276     1    11     2     1
  4.8979592039136571E-01 a      2277     1    11     2     2
 -7.8307939343930225E-02 a      2278     1    11     2     3
  5.2575950452738673E-01 a      2279     1    11     2     4
 -9.5313119171866678E-01 a      2280     1    11     2     5
 -1.6018658936211157E-03 a      2281     1    11     2     6
  2.6578120294942415E-03 a      2282     1    11     2     7
 -4.8750127802681087E-01 a      2283     1    11     2     8
  6.3600176347917492E-01 a      2284     1    11     2     9
  4.2177262298018864E-01 a      2285     1    11     2    10
 -9.3811307844593864E-02 a      2286     1    11     2    11
  7.9927264390993541E-02 a      2287     1    11     2    12
 -1.9694099893630614E-02 a      2288     1    11     2    13
  3.8682260463362705E-01 a      2289     1    11     2    14
 -3.6170744297364769E-02 a      2290     1    11     2    15
  1.1049370812638008E-01 a      2291     1    11     2    16
  2.2754275002618413E-01 a      2292     1    11     2    17
  3.3227597242035702E-03 a      2293     1    11     2    18
  1.6806017952624241E-01 a      2294     1    11     2    19
  1.6542904617389198E-01 a      2295     1    11     2    20
  7.2442911973501356E-01 a      2296     1    11     2    21
 -4.1872343969766546E-01 a      2297     1    11     2    22
 -7.7294314174490919E-01 a      2298     1    11     2    23
 -3.3800382777163235E-01 a      2299     1    11     2    24
  2.0868769120826866E-01 a      2300     1    11     2    25
  4.3951058733684967E-01 a      2301     1    12     2     1
  2.7330513693162678E-01 a      2302     1    12     2     2
 -4.0547647941441917E-01 a      2303     1    12     2     3
 -1.6614152577139085E-01 a      2304     1    12     2     4
  7.5546705425795968E-01 a      2305     1    12     2     5
 -6.7025024053392571E-02 a      2306     1    12     2     6
 -2.3898432995847124E-01 a      2307     1    12     2     7
 -2.9326941648923960E-01 a      2308     1    12     2     8
  5.6823129988456500E-01 a      2309     1    12     2     9
 -1.0795469061525516E+00 a      2310     1    12     2    10
  1.6605972616405856E-01 a      2311     1    12     2    11
 -5.2715209718665723E-02 a      2312     1    12     2    12
  5.9751590124344411E-01 a      2313     1    12     2    13
  3.6850539601396964E-01 a      2314     1    12     2    14
  5.1203602979530394E-01 a      2315     1    12     2    15
 -4.6854382675860906E-01 a      2316     1    12     2    16
 -4.1228945779125670E-01 a      2317     1    12     2    17
 -1.2772401693027852E-01 a      2318     1    12     2    18
 -2.1334485839523148E-01 a      2319     1    12     2    19
  2.2333089504719331E-01 a      2320     1    12     2    20
 -5.2193362078730898E-01 a      2321     1    12     2    21
 -6.7146201812978507E-02 a      2322     1    12     2    22
  1.1407707152582212E+00 a      2323     1    12     2    23
  1.5399053499960622E+00 a      2324     1    12     2    24
  1.1671113333688922E-02 a      2325     1    12     2    25
 -1.9152864419839952E-01 a      2326     1    13     2     1
  3.8545017393017239E-01 a      2327     1    13     2     2
 -5.3566590907351175E-01 a      2328     1    13     2     3
 -2.9190184226936350E-01 a      2329     1    13     2     4
 -4.6388129383075814E-02 a      2330     1    13     2     5
 -3.0334090461729640E-01 a      2331     1    13     2     6
  2.4501641344989841E-01 a      2332     1    13     2     7
 -1.3030891407501405E-01 a      2333     1    13     2     8
  2.1746128047684443E-01 a      2334     1    13     2     9
 -4.1123184514053795E-01 a      2335     1    13     2    10
 -2.4928193727887479E-01 a      2336     1    13     2    11
  3.6899804214964077E-01 a      2337     1    13     2    12
  3.8537441203576278E-01 a      2338     1    13     2    13
  1.8531190700526634E-01 a      2339     1    13     2    14
  2.9022928867514546E-02 a      2340     1    13     2    15
 -8.3882624707661585E-02 a      2341     1    13     2    16
 -3.7452659276258243E-01 a      2342     1    13     2    17
 -2.0294818705909007E-01 a      2343     1    13     2    18
  3.7676023308328678E-02 a      2344     1    13     2    19
 -2.6877867275038052E-03 a      2345     1    13     2    20
 -6.5669147933381453E-02 a      2346     1    13     2    21
 -1.1371301432849229E-01 a      2347     1    13     2    22
 -5.7089788329063508E-02 a      2348     1    13     2    23
  2.1080262683366480E-01 a      2349     1    13     2    24
  3.1435126758139764E-01 a      2350     1    13     2    25
 -2.3180376997355430E-02 a      2351     1    14     2     1
  2.7899499578209425E-01 a      2352     1    14     2     2
 -6.6525388616156325E-02 a      2353     1    14     2     3
  3.4591609406225976E-01 a      2354     1    14     2     4
 -2.4590998337771586E-01 a      2355     1    14     2     5
 -2.7967394784129496E-01 a      2356     1    14     2     6
 -3.1258008365616918E-01 a      2357     1    14     2     7
 -2.3871378019266273E-01 a      2358     1    14     2     8
 -2.3002949130553285E-01 a      2359     1    14     2     9
  2.2364574448135977E-01 a      2360     1    14     2    10
  1.3279507297216533E-01 a      2361     1    14     2    11
  5.6636211044963980E-01 a      2362     1    14     2    12
  1.3594665765170005E-01 a      2363     1    14     2    13
 -1.1990410395983078E-01 a      2364     1    14     2    14
 -4.2845897645536141E-01 a      2365     1    14     2    15
 -5.2974840267655088E-01 a      2366     1    14     2    16
  3.0582047810678081E-01 a      2367     1    14     2    17
 -7.7958464582253084E-01 a      2368     1    14     2    18
 -5.9262815180014283E-01 a      2369     1    14     2    19
  1.0021397983209911E-01 a      2370     1    14     2    20
  3.4611924896824620E-01 a      2371     1    14     2    21
 -5.8665808828558569E-02 a      2372     1    14     2    22
  2.9190950065689658E-01 a      2373     1    14     2    23
  6.0964519327245503E-01 a      2374     1    14     2    24
 -1.7549422150130767E-01 a      2375     1    14     2    25
 -5.5788571334546488E-01 a      2376     1    15     2     1
 -8.7856792802493838E-02 a      2377     1    15     2     2
 -3.3783820391383890E-02 a      2378     1    15     2     3
 -2.4364925929244710E-01 a      2379     1    15     2     4
 -1.6814728950849361E-01 a      2380     1    15     2     5
  1.3815341659000965E-01 a      2381     1    15     2     6
 -6.1178921573556450E-02 a      2382     1    15     2     7
  1.4173548249283704E-01 a      2383     1    15     2     8
  3.5842951520800287E-01 a      2384     1    15     2     9
 -6.6975020259047890E-01 a      2385     1    15     2    10
 -3.8602986221142838E-01 a      2386     1    15     2    11
  8.5325293600717056E-02 a      2387     1    15     2    12
 -6.4884063680425297E-01 a      2388     1    15     2    13
 -1.7136719129124650E-01 a      2389     1    15     2    14
  3.0317858264975439E-01 a      2390     1    15     2    15
 -5.0720476726701147E-01 a      2391     1    15     2    16
 -3.8922999253598434E-01 a      2392     1    15     2    17
  1.0884802974025476E-01 a      2393     1    15     2    18
 -7.0539461262760750E-01 a      2394     1    15     2    19
 -2.1670896232771020E-01 a      2395     1    15     2    20
  5.3826070602713405E-01 a      2396     1    15     2    21
  3.8486362496200988E-01 a      2397     1    15     2    22
  2.4363701683456393E-01 a      2398     1    15     2    23
  7.4808236186313315E-01 a      2399     1    15     2    24
  4.6310491314735341E-01 a      2400     1    15     2    25
 -4.1095763337031146E-02 a      2401     1    16     2     1
 -7.1080646832020988E-01 a      2402     1    16     2     2
 -6.2182194213289417E-02 a      2403     1    16     2     3
 -5.8509913572676020E-01 a      2404     1    16     2     4
 -1.4446412542161138E-01 a      2405     1    16     2     5
 -2.5288420132397849E-01 a      2406     1    16     2     6
  4.5121897838659991E-01 a      2407     1    16     2     7
  6.5544877974825744E-01 a      2408     1    16     2     8
  6.6320898926957278E-02 a      2409     1    16     2     9
 -2.5578402223358565E-01 a      2410     1    16     2    10
  3.3403877510779822E-01 a      2411     1    16     2    11
 -1.2976442479598432E-01 a      2412     1    16     2    12
 -1.0096276614319016E-01 a      2413     1    16     2    13
 -7.3842392046114669E-01 a      2414     1    16     2    14
 -1.5156979864578285E-01 a      2415     1    16     2    15
  1.1244403202082273E-01 a      2416     1    16     2    16
  4.2080167788806466E-02 a      2417     1    16     2    17
 -7.3038961363461288E-02 a      2418     1    16     2    18
 -3.7304531771763805E-01 a      2419     1    16     2    19
 -1.4956989190440145E-01 a      2420     1    16     2    20
  7.9825748182822731E-01 a      2421     1    16     2    21
 -6.2692016861010413E-01 a      2422     1    16     2    22
  7.3182692480403011E-01 a      2423     1    16     2    23
  5.6023637900244494E-01 a      2424     1    16     2    24
 -5.1638253553223024E-01 a      2425     1    16     2    25
 -1.4720897978334530E-01 a      2426     1    17     2     1
 -3.3724488169363775E-01 a      2427     1    17     2     2
 -2.4144512527539064E-01 a      2428     1    17     2     3
 -6.3343519977712792E-01 a      2429     1    17     2     4
  1.7459811957431651E-01 a      2430     1    17     2     5
  1.2498021703382189E-01 a      2431     1    17     2     6
 -4.1427232788327645E-01 a      2432     1    17     2     7
  1.2935406174902367E-01 a      2433     1    17     2     8
  8.9549416646058511E-01 a      2434     1    17     2     9
  3.8366754566230343E-02 a      2435     1    17     2    10
  7.7528684295932820E-02 a      2436     1    17     2    11
 -1.2563501363023358E-01 a      2437     1    17     2    12
  4.0716801258786195E-01 a      2438     1    17     2    13
 -3.4372122574591962E-01 a      2439     1    17     2    14
 -1.6390792134534557E-01 a      2440     1    17     2    15
 -2.2894143591539856E-01 a      2441     1    17     2    16
 -4.3098211519778357E-01 a      2442     1    17     2    17
  1.9558846551361084E-01 a      2443     1    17     2    18
 -4.3766262133222361E-01 a      2444     1    17     2    19
 -7.9418361865891118E-01 a      2445     1    17     2    20
 -2.5526006686458180E-01 a      2446     1    17     2    21
 -1.6804257441322559E-01 a      2447     1    17     2    22
 -3.3418351997257262E-01 a      2448     1    17     2    23
 -5.7486976436430148E-01 a      2449     1    17     2    24
  1.9245339259816077E-01 a      2450     1    17     2    25
 -5.2563901909471533E-01 a      2451     1    18     2     1
 -5.4209987691366840E-02 a      2452     1    18     2     2
 -1.2740785726149331E-01 a      2453     1    18     2     3
 -6.8337861349573581E-01 a      2454     1    18     2     4
  3.8634838493327256E-01 a      2455     1    18     2     5
 -1.1078987096790770E-01 a      2456     1    18     2     6
  2.4543504493241472E-01 a      2457     1    18     2     7
 -1.1618676308348616E-01 a      2458     1    18     2     8
  5.9214554289413690E-01 a      2459     1    18     2     9
 -7.4675129534008733E-01 a      2460     1    18     2    10
  4.3544888415789113E-01 a      2461     1    18     2    11
 -5.7425625666209634E-01 a      2462     1    18     2    12
 -8.9078679295275826E-02 a      2463     1    18     2    13
 -4.7012323694812835E-01 a      2464     1    18     2    14
 -3.4072788189657877E-01 a      2465     1    18     2    15
  1.6303639673321038E-01 a      2466     1    18     2    16
 -3.4784920301811117E-01 a      2467     1    18     2    17
  3.0030908507145546E-02 a      2468     1    18     2    18
 -8.1287957387193932E-01 a      2469     1    18     2    19
  2.4977580464063587E-01 a      2470     1    18     2    20
 -2.2310850579052990E-01 a      2471     1    18     2    21
  1.2968957587724705E-01 a      2472     1    18     2    22
  2.6896630510803021E-01 a      2473     1    18     2    23
 -8.3038561732335842E-02 a      2474     1    18     2    24
  2.8114958682114416E-01 a      2475     1    18     2    25
 -5.4633243794707997E-01 a      2476     1    19     2     1
 -4.9835311882228096E-02 a      2477     1    19     2     2
  2.2478302244739845E-01 a      2478     1    19     2     3
 -3.0146435268076938E-02 a      2479     1    19     2     4
  5.4897911512205599E-01 a      2480     1    19     2     5
  4.3487990633339413E-01 a      2481     1    19     2     6
 -5.4096447008471182E-01 a      2482     1    19     2     7
  1.6704161194471889E-01 a      2483     1    19     2     8
 -2.0210713990405962E-01 a      2484     1    19     2     9
 -7.3938479800147450E-02 a      2485     1    19     2    10
  4.7150586813104765E-02 a      2486     1    19     2    11
  3.6300058043821576E-01 a      2487     1    19     2    12
 -4.1607104188149457E-01 a      2488     1    19     2    13
 -1.7673393836444470E-01 a      2489     1    19     2    14
 -2.0320639843226418E-01 a      2490     1    19     2    15
 -5.0666401647732284E-01 a      2491     1    19     2    16
  7.3255655546113727E-02 a      2492     1    19     2    17
  3.6872255477259658E-01 a      2493     1    19     2    18
 -4.2210415376169479E-02 a      2494     1    19     2    19
 -7.7258811983127604E-02 a      2495     1    19     2    20
  1.0162019198320006E-01 a      2496     1    19     2    21
 -3.3991430214957952E-01 a      2497     1    19     2    22
 -1.0054606222573162E-01 a      2498     1    19     2    23
  2.7284234682770553E-01 a      2499     1    19     2    24
  2.0421164098263206E-01 a      2500     1    19     2    25
  4.1825851007766796E-01 a      2501     1    20     2     1
 -4.2161973804322483E-01 a      2502     1    20     2     2
 -6.8296122959551053E-01 a      2503     1    20     2     3
 -4.0072467181824001E-01 a      2504     1    20     2     4
  7.5262542428416968E-01 a      2505     1    20     2     5
 -3.1504212762323347E-01 a      2506     1    20     2     6
 -4.7032463654245703E-02 a      2507     1    20     2     7
  7.9118191332181648E-02 a      2508     1    20     2     8
 -4.7669734178153239E-01 a      2509     1    20     2     9
 -9.3805398611355195E-01 a      2510     1    20     2    10
  8.7329456745016820E-01 a      2511     1    20     2    11
  2.1822305114122292E-02 a      2512     1    20     2    12
  6.1617609558867847E-01 a      2513     1    20     2    13
  1.9861807335358661E-01 a      2514     1    20     2    14
  6.6998073019613802E-01 a      2515     1    20     2    15
 -5.3608170566244125E-02 a      2516     1    20     2    16
 -4.2196266253333120E-01 a      2517     1    20     2    17
 -3.5940000528665877E-01 a      2518     1    20     2    18
  2.5526705515231335E-01 a      2519     1    20     2    19
  1.2807718880024477E-01 a      2520     1    20     2    20
  5.4519295192835981E-01 a      2521     1    20     2    21
  1.8088858437605904E-01 a      2522     1    20     2    22
  9.2492182485669905E-01 a      2523     1    20     2    23
  6.4192967342594887E-01 a      2524     1    20     2    24
 -2.5399534732063522E-01 a      2525     1    20     2    25
 -7.0293035337329302E-01 a      2526     1    21     2     1
  3.1784645862542482E-02 a      2527     1    21     2     2
 -1.4955303859283017E-01 a      2528     1    21     2     3
  1.0161302505938906E-01 a      2529     1    21     2     4
 -1.9695894877044698E-01 a      2530     1    21     2     5
  6.1471536313965425E-01 a      2531     1    21     2     6
  6.4948248467950803E-02 a      2532     1    21     2     7
  2.0327639102881612E-01 a      2533     1    21     2     8
  4.1752131112467666E-01 a      2534     1    21     2     9
 -2.1036504098627487E-01 a      2535     1    21     2    10
 -6.7466352475963498E-01 a      2536     1    21     2    11
  2.8360474938008845E-01 a      2537     1    21     2    12
 -2.9837310243018772E-01 a      2538     1    21     2    13
  3.5891757941559121E-01 a      2539     1    21     2    14
 -1.5916683865253456E-01 a      2540     1    21     2    15
  4.5544031290634007E-01 a      2541     1    21     2    16
  2.1722563505821213E-01 a      2542     1    21     2    17
 -7.2999752097239690E-02 a      2543     1    21     2    18
  1.2827106806611471E-01 a      2544     1    21     2    19
 -6.1841634240693588E-01 a      2545     1    21     2    20
  6.7257573796745768E-02 a      2546     1    21     2    21
  2.0010545820944192E-01 a      2547     1    21     2    22
 -5.7311960784674147E-02 a      2548     1    21     2    23
 -1.1125601616525120E+00 a      2549     1    21     2    24
 -1.4390079934087702E-01 a      2550     1    21     2    25
 -1.2828293545581538E-02 a      2551     1    22     2     1
  5.7339154143846127E-01 a      2552     1    22     2     2
 -1.5101148069776868E-01 a      2553     1    22     2     3
  3.7639379258341082E-01 a      2554     1    22     2     4
 -3.5479840308147886E-01 a      2555     1    22     2     5
 -3.9046761733022722E-01 a      2556     1    22     2     6
 -4.2025548352934740E-02 a      2557     1    22     2     7
  5.9628184207952784E-01 a      2558     1    22     2     8
  2.6505218560160304E-01 a      2559     1    22     2     9
 -1.3439621108420943E-01 a      2560     1    22     2    10
  4.8021829999767801E-01 a      2561     1    22     2    11
  1.2852170080261857E-01 a      2562     1    22     2    12
 -3.0270175351738560E-01 a      2563     1    22     2    13
  5.3773085833115253E-01 a      2564     1    22     2    14
 -8.7119228111349603E-02 a      2565     1    22     2    15
 -5.8123218792954701E-01 a      2566     1    22     2    16
  2.3207299212895178E-02 a      2567     1    22     2    17
 -3.8509999820207924E-01 a      2568     1    22     2    18
  6.2797265771866040E-01 a      2569     1    22     2    19
 -2.8539844700982236E-01 a      2570     1    22     2    20
 -3.6977575148771852E-01 a      2571     1    22     2    21
  4.1142560678869217E-01 a      2572     1    22     2    22
  1.3044770309991130E-01 a      2573     1    22     2    23
 -5.8801198802092458E-01 a      2574     1    22     2    24
  2.1247257299439429E-01 a      2575     1    22     2    25
 -1.4386024467231406E-01 a      2576     1    23     2     1
 -1.4281862760256137E-01 a      2577     1    23     2     2
 -4.2284264517215753E-01 a      2578     1    23     2     3
  2.8100045044900779E-01 a      2579     1    23     2     4
  3.6479630720775902E-01 a      2580     1    23     2     5
  1.4451988891528234E-02 a      2581     1    23     2     6
 -3.3052333869907258E-01 a      2582     1    23     2     7
  5.8935144519127902E-01 a      2583     1    23     2     8
 -2.5538886715228765E-01 a      2584     1    23     2     9
 -4.2098421760241855E-01 a      2585     1    23     2    10
  4.4009858715143740E-01 a      2586     1    23     2    11
 -2.6395516057465190E-01 a      2587     1    23     2    12
  2.7677979020396265E-01 a      2588     1    23     2    13
  1.2253246699774374E-01 a      2589     1    23     2    14
  2.8887109562419838E-01 a      2590     1    23     2    15
  1.1742303606985499E-02 a      2591     1    23     2    16
  1.4156045595688105E-01 a      2592     1    23     2    17
 -2.4340036090389439E-01 a      2593     1    23     2    18
 -4.5799098365710550E-01 a      2594     1    23     2    19
 -2.5257275736829260E-01 a      2595     1    23     2    20
  7.7325750100676716E-01 a      2596     1    23     2    21
  2.1227031015609066E-01 a      2597     1    23     2    22
  2.3812129174818886E-01 a      2598     1    23     2    23
 -4.4781454398550878E-02 a      2599     1    23     2    24
  1.0670458898310267E-01 a      2600     1    23     2    25
 -1.0207362634613699E-01 a      2601     1    24     2     1
  4.1694743706879056E-01 a      2602     1    24     2     2
 -5.4102877599352717E-01 a      2603     1    24     2     3
 -1.9740265108617868E-02 a      2604     1    24     2     4
 -2.0130002830338464E-01 a      2605     1    24     2     5
  2.8735481054108447E-01 a      2606     1    24     2     6
 -1.5838693031492893E-01 a      2607     1    24     2     7
  9.3411281272261737E-01 a      2608     1    24     2     8
 -2.0832575449956148E-01 a      2609     1    24     2     9
 -2.1610487589852551E-01 a      2610     1    24     2    10
  1.9582213192288173E-01 a      2611     1    24     2    11
  8.5898533556754107E-03 a      2612     1    24     2    12
 -2.1189099855443758E-01 a      2613     1    24     2    13
  3.7116076007110521E-01 a      2614     1    24     2    14
  3.0441734143055449E-01 a      2615     1    24     2    15
 -1.3622174561445571E-01 a      2616     1    24     2    16
 -5.2379262187166220E-01 a      2617     1    24     2    17
  9.8779130194960998E-02 a      2618     1    24     2    18
  4.0307930215041826E-01 a      2619     1    24     2    19
 -2.2823156849440016E-01 a      2620     1    24     2    20
 -3.4554751734276334E-01 a      2621     1    24     2    21
  4.9738756134581374E-01 a      2622     1    24     2    22
 -1.6640445332550411E-02 a      2623     1    24     2    23
  3.5737062855432622E-01 a      2624     1    24     2    24
 -6.9348200296994345E-02 a      2625     1    24     2    25
  4.9546813486871749E-01 a      2626     1    25     2     1
